Timestamp,Left Pupil X,Left Pupil Y,Right Pupil X,Right Pupil Y,Blinking,Looking Center,Looking Left,Looking Right
"2024-06-08 21:42:05,860",282,277,342,268,0,1,0,0
"2024-06-08 21:42:05,951",286,274,346,265,0,0,1,0
"2024-06-08 21:42:06,006",286,273,348,265,0,0,1,0
"2024-06-08 21:42:06,054",287,273,348,264,0,0,1,0
"2024-06-08 21:42:06,113",288,273,348,264,0,0,1,0
"2024-06-08 21:42:06,166",288,273,349,264,0,0,1,0
"2024-06-08 21:42:06,217",290,271,351,264,0,0,1,0
"2024-06-08 21:42:06,272",,,,,0,0,0,0
"2024-06-08 21:42:06,327",291,271,351,263,0,0,1,0
"2024-06-08 21:42:06,376",292,269,352,263,0,0,1,0
"2024-06-08 21:42:06,430",293,270,353,262,0,0,1,0
"2024-06-08 21:42:06,478",293,269,354,263,0,0,1,0
"2024-06-08 21:42:06,531",295,270,355,262,0,0,1,0
"2024-06-08 21:42:06,580",294,270,356,263,0,0,1,0
"2024-06-08 21:42:06,629",296,270,356,263,0,0,1,0
"2024-06-08 21:42:06,693",295,269,357,263,0,0,1,0
"2024-06-08 21:42:06,760",298,267,359,262,0,0,1,0
"2024-06-08 21:42:06,817",298,268,360,263,0,0,1,0
"2024-06-08 21:42:06,878",300,267,359,263,0,0,1,0
"2024-06-08 21:42:06,934",299,268,359,263,0,0,1,0
"2024-06-08 21:42:06,992",300,267,359,262,0,0,1,0
"2024-06-08 21:42:07,051",299,269,361,263,0,0,1,0
"2024-06-08 21:42:07,111",299,269,361,263,0,0,1,0
"2024-06-08 21:42:07,170",300,268,360,263,0,0,1,0
"2024-06-08 21:42:07,221",300,269,360,263,0,1,0,0
"2024-06-08 21:42:07,266",301,268,361,263,0,0,1,0
"2024-06-08 21:42:07,315",300,268,361,263,0,0,1,0
"2024-06-08 21:42:07,360",300,269,360,263,0,0,1,0
"2024-06-08 21:42:07,408",299,269,360,263,0,1,0,0
"2024-06-08 21:42:07,455",,,,,0,0,0,0
"2024-06-08 21:42:07,502",300,269,360,263,0,0,1,0
"2024-06-08 21:42:07,546",300,269,360,263,0,0,1,0
"2024-06-08 21:42:07,602",299,268,361,263,0,0,1,0
"2024-06-08 21:42:07,661",,,,,0,0,0,0
"2024-06-08 21:42:07,726",300,271,361,263,0,0,1,0
"2024-06-08 21:42:07,778",299,269,360,263,0,0,1,0
"2024-06-08 21:42:07,838",,,,,0,0,0,0
"2024-06-08 21:42:07,889",,,,,0,0,0,0
"2024-06-08 21:42:07,962",300,270,360,263,0,0,1,0
"2024-06-08 21:42:08,023",300,270,361,264,0,0,1,0
"2024-06-08 21:42:08,084",300,272,361,263,0,0,1,0
"2024-06-08 21:42:08,146",299,271,361,263,0,0,1,0
"2024-06-08 21:42:08,246",300,270,361,263,0,0,1,0
"2024-06-08 21:42:08,309",300,269,361,263,0,0,1,0
"2024-06-08 21:42:08,368",300,269,361,262,0,0,1,0
"2024-06-08 21:42:08,413",303,267,363,263,0,0,1,0
"2024-06-08 21:42:08,479",302,269,364,263,0,0,1,0
"2024-06-08 21:42:08,528",304,269,363,263,0,0,1,0
"2024-06-08 21:42:08,581",304,269,365,263,0,0,1,0
"2024-06-08 21:42:08,679",303,268,364,263,0,0,1,0
"2024-06-08 21:42:08,727",305,267,364,263,0,0,1,0
"2024-06-08 21:42:08,769",305,269,365,263,0,0,1,0
"2024-06-08 21:42:08,816",306,268,366,263,0,0,1,0
"2024-06-08 21:42:08,868",304,269,367,263,0,0,1,0
"2024-06-08 21:42:08,913",305,268,367,263,0,0,1,0
"2024-06-08 21:42:08,967",305,267,367,263,0,0,1,0
"2024-06-08 21:42:09,031",306,268,367,263,0,0,1,0
"2024-06-08 21:42:09,094",306,269,367,263,0,0,1,0
"2024-06-08 21:42:09,151",306,268,367,264,0,0,1,0
"2024-06-08 21:42:09,196",306,268,367,264,0,0,1,0
"2024-06-08 21:42:09,263",305,268,367,264,0,0,1,0
"2024-06-08 21:42:09,319",304,269,367,263,0,0,1,0
"2024-06-08 21:42:09,379",305,268,366,263,0,0,1,0
"2024-06-08 21:42:09,448",304,270,366,263,0,0,1,0
"2024-06-08 21:42:09,494",304,270,366,263,0,0,1,0
"2024-06-08 21:42:09,571",304,267,366,263,0,0,1,0
"2024-06-08 21:42:09,614",304,270,365,262,0,0,1,0
"2024-06-08 21:42:09,666",304,268,366,262,0,0,1,0
"2024-06-08 21:42:09,716",,,,,0,0,0,0
"2024-06-08 21:42:09,764",304,268,365,262,0,0,1,0
"2024-06-08 21:42:09,809",304,268,365,262,0,0,1,0
"2024-06-08 21:42:09,852",304,268,365,262,0,0,1,0
"2024-06-08 21:42:09,903",304,268,365,262,0,0,1,0
"2024-06-08 21:42:09,953",304,268,364,263,0,0,1,0
"2024-06-08 21:42:09,998",303,268,364,262,0,0,1,0
"2024-06-08 21:42:10,043",302,268,364,262,0,0,1,0
"2024-06-08 21:42:10,091",303,268,364,262,0,0,1,0
"2024-06-08 21:42:10,140",303,266,364,262,0,0,1,0
"2024-06-08 21:42:10,199",303,268,363,262,0,0,1,0
"2024-06-08 21:42:10,259",302,268,363,262,0,0,1,0
"2024-06-08 21:42:10,316",303,268,364,262,0,0,1,0
"2024-06-08 21:42:10,410",302,270,363,263,0,0,1,0
"2024-06-08 21:42:10,472",302,267,364,263,0,0,1,0
"2024-06-08 21:42:10,527",303,268,363,263,0,0,1,0
"2024-06-08 21:42:10,577",303,268,363,263,0,0,1,0
"2024-06-08 21:42:10,636",301,271,362,265,0,0,1,0
"2024-06-08 21:42:10,676",300,271,361,267,0,0,1,0
"2024-06-08 21:42:10,748",300,272,362,266,0,0,1,0
"2024-06-08 21:42:10,794",299,273,362,266,0,0,1,0
"2024-06-08 21:42:10,853",299,272,361,266,0,0,1,0
"2024-06-08 21:42:10,909",301,272,362,265,0,0,1,0
"2024-06-08 21:42:10,964",301,272,362,266,0,0,1,0
"2024-06-08 21:42:11,019",301,272,362,265,0,0,1,0
"2024-06-08 21:42:11,073",301,273,362,265,0,0,1,0
"2024-06-08 21:42:11,129",301,272,362,266,0,0,1,0
"2024-06-08 21:42:11,185",300,273,362,265,0,0,1,0
"2024-06-08 21:42:11,228",299,272,361,265,0,0,1,0
"2024-06-08 21:42:11,287",298,271,360,265,0,0,1,0
"2024-06-08 21:42:11,331",298,271,360,265,0,0,1,0
"2024-06-08 21:42:11,384",298,271,360,265,0,0,1,0
"2024-06-08 21:42:11,429",298,272,360,265,0,0,1,0
"2024-06-08 21:42:11,478",298,273,360,265,0,0,1,0
"2024-06-08 21:42:11,547",298,271,359,265,0,0,1,0
"2024-06-08 21:42:11,598",298,271,360,265,0,0,1,0
"2024-06-08 21:42:11,654",298,271,360,265,0,0,1,0
"2024-06-08 21:42:11,717",298,271,360,265,0,0,1,0
"2024-06-08 21:42:11,768",298,272,360,265,0,0,1,0
"2024-06-08 21:42:11,815",299,271,361,265,0,0,1,0
"2024-06-08 21:42:11,861",299,271,359,264,0,0,1,0
"2024-06-08 21:42:11,922",299,270,360,263,0,0,1,0
"2024-06-08 21:42:11,967",299,270,360,263,0,0,1,0
"2024-06-08 21:42:12,015",,,,,0,0,0,0
"2024-06-08 21:42:12,073",299,271,359,263,0,0,1,0
"2024-06-08 21:42:12,119",,,,,0,0,0,0
"2024-06-08 21:42:12,176",296,269,358,263,0,1,0,0
"2024-06-08 21:42:12,233",295,268,357,263,0,1,0,0
"2024-06-08 21:42:12,297",295,269,357,263,0,1,0,0
"2024-06-08 21:42:12,345",297,269,358,263,0,1,0,0
"2024-06-08 21:42:12,395",298,272,359,266,0,0,1,0
"2024-06-08 21:42:12,441",298,273,359,267,0,0,1,0
"2024-06-08 21:42:12,489",297,273,359,267,0,0,1,0
"2024-06-08 21:42:12,536",295,273,357,267,0,1,0,0
"2024-06-08 21:42:12,580",295,273,357,266,0,1,0,0
"2024-06-08 21:42:12,631",295,273,358,266,0,1,0,0
"2024-06-08 21:42:12,677",295,273,357,266,0,1,0,0
"2024-06-08 21:42:12,724",296,272,357,266,0,1,0,0
"2024-06-08 21:42:12,771",295,273,357,267,0,1,0,0
"2024-06-08 21:42:12,824",294,273,357,266,0,1,0,0
"2024-06-08 21:42:12,886",295,273,357,266,0,1,0,0
"2024-06-08 21:42:12,930",294,273,357,266,0,1,0,0
"2024-06-08 21:42:12,978",295,273,356,267,0,1,0,0
"2024-06-08 21:42:13,030",295,273,357,266,0,1,0,0
"2024-06-08 21:42:13,077",295,273,356,267,0,1,0,0
"2024-06-08 21:42:13,124",295,272,356,266,0,1,0,0
"2024-06-08 21:42:13,185",295,272,356,266,0,1,0,0
"2024-06-08 21:42:13,232",295,272,358,266,0,1,0,0
"2024-06-08 21:42:13,281",294,273,356,266,0,1,0,0
"2024-06-08 21:42:13,325",294,273,356,266,0,1,0,0
"2024-06-08 21:42:13,377",293,272,356,266,0,1,0,0
"2024-06-08 21:42:13,456",293,272,356,266,0,1,0,0
"2024-06-08 21:42:13,504",292,272,354,266,0,1,0,0
"2024-06-08 21:42:13,557",292,273,354,266,0,1,0,0
"2024-06-08 21:42:13,621",291,273,354,266,0,1,0,0
"2024-06-08 21:42:13,691",291,275,352,267,1,0,0,0
"2024-06-08 21:42:13,739",291,276,350,269,1,0,0,0
"2024-06-08 21:42:13,786",290,277,349,269,1,0,0,0
"2024-06-08 21:42:13,841",290,276,349,269,1,0,0,0
"2024-06-08 21:42:13,908",289,277,348,269,1,0,0,0
"2024-06-08 21:42:13,964",288,277,348,269,1,0,0,0
"2024-06-08 21:42:14,015",287,277,346,269,1,0,0,0
"2024-06-08 21:42:14,070",288,278,346,269,1,0,0,0
"2024-06-08 21:42:14,152",288,278,348,270,1,0,0,0
"2024-06-08 21:42:14,195",,,,,0,0,0,0
"2024-06-08 21:42:14,248",,,,,0,0,0,0
"2024-06-08 21:42:14,307",,,,,0,0,0,0
"2024-06-08 21:42:14,353",289,275,348,268,1,0,0,0
"2024-06-08 21:42:14,395",288,275,349,267,1,0,0,0
"2024-06-08 21:42:14,444",287,275,348,267,1,0,0,0
"2024-06-08 21:42:14,491",286,275,348,267,1,0,0,0
"2024-06-08 21:42:14,533",287,275,348,267,1,0,0,0
"2024-06-08 21:42:14,591",286,275,348,267,1,0,0,0
"2024-06-08 21:42:14,646",286,275,347,267,1,0,0,0
"2024-06-08 21:42:14,700",285,275,348,267,1,0,0,0
"2024-06-08 21:42:14,753",285,274,347,266,0,1,0,0
"2024-06-08 21:42:14,805",285,275,347,266,1,0,0,0
"2024-06-08 21:42:14,864",285,274,347,266,0,1,0,0
"2024-06-08 21:42:14,924",286,275,347,267,1,0,0,0
"2024-06-08 21:42:14,984",285,274,347,266,1,0,0,0
"2024-06-08 21:42:15,025",286,274,347,266,0,1,0,0
"2024-06-08 21:42:15,077",285,274,348,266,1,0,0,0
"2024-06-08 21:42:15,133",285,274,348,266,1,0,0,0
"2024-06-08 21:42:15,185",286,274,348,266,0,1,0,0
"2024-06-08 21:42:15,232",286,274,347,266,1,0,0,0
"2024-06-08 21:42:15,280",286,273,348,266,0,1,0,0
"2024-06-08 21:42:15,324",286,274,348,266,1,0,0,0
"2024-06-08 21:42:15,371",286,274,347,266,1,0,0,0
"2024-06-08 21:42:15,425",286,274,348,266,0,1,0,0
"2024-06-08 21:42:15,491",286,274,347,266,1,0,0,0
"2024-06-08 21:42:15,548",285,273,348,265,0,1,0,0
"2024-06-08 21:42:15,601",286,274,348,265,0,1,0,0
"2024-06-08 21:42:15,665",285,274,347,265,0,1,0,0
"2024-06-08 21:42:15,718",286,273,347,265,0,1,0,0
"2024-06-08 21:42:15,767",286,274,348,266,0,1,0,0
"2024-06-08 21:42:15,814",287,273,349,266,0,1,0,0
"2024-06-08 21:42:15,859",287,273,349,265,0,1,0,0
"2024-06-08 21:42:15,908",288,273,348,265,0,1,0,0
"2024-06-08 21:42:15,954",289,273,349,265,1,0,0,0
"2024-06-08 21:42:16,001",287,273,349,266,0,1,0,0
"2024-06-08 21:42:16,048",288,273,349,265,1,0,0,0
"2024-06-08 21:42:16,111",287,273,349,265,1,0,0,0
"2024-06-08 21:42:16,166",288,273,349,265,1,0,0,0
"2024-06-08 21:42:16,227",288,273,350,266,0,1,0,0
"2024-06-08 21:42:16,294",288,274,350,265,1,0,0,0
"2024-06-08 21:42:16,339",288,273,350,266,0,1,0,0
"2024-06-08 21:42:16,405",,,,,0,0,0,0
"2024-06-08 21:42:16,460",,,,,0,0,0,0
"2024-06-08 21:42:16,505",291,271,352,263,1,0,0,0
"2024-06-08 21:42:16,559",291,271,352,263,0,0,1,0
"2024-06-08 21:42:16,614",291,269,352,262,0,0,1,0
"2024-06-08 21:42:16,660",291,269,353,262,0,0,1,0
"2024-06-08 21:42:16,709",291,269,352,261,0,0,1,0
"2024-06-08 21:42:16,764",291,270,353,262,0,0,1,0
"2024-06-08 21:42:16,822",291,269,353,261,0,0,1,0
"2024-06-08 21:42:16,867",292,269,352,262,0,0,1,0
"2024-06-08 21:42:16,915",288,273,348,265,0,0,1,0
"2024-06-08 21:42:16,965",287,273,348,265,0,1,0,0
"2024-06-08 21:42:17,012",286,274,348,265,0,1,0,0
"2024-06-08 21:42:17,057",286,273,348,265,0,1,0,0
"2024-06-08 21:42:17,111",286,272,348,265,0,1,0,0
"2024-06-08 21:42:17,167",286,272,348,265,0,1,0,0
"2024-06-08 21:42:17,214",286,274,347,265,0,1,0,0
"2024-06-08 21:42:17,260",285,274,347,265,0,1,0,0
"2024-06-08 21:42:17,316",285,274,347,265,0,1,0,0
"2024-06-08 21:42:17,368",285,273,347,265,0,1,0,0
"2024-06-08 21:42:17,415",285,273,347,265,0,1,0,0
"2024-06-08 21:42:17,466",285,274,347,265,0,1,0,0
"2024-06-08 21:42:17,510",285,274,347,265,0,1,0,0
"2024-06-08 21:42:17,563",285,273,347,265,0,1,0,0
"2024-06-08 21:42:17,620",288,271,349,263,0,0,1,0
"2024-06-08 21:42:17,670",289,271,349,262,0,0,1,0
"2024-06-08 21:42:17,715",290,270,350,262,0,0,1,0
"2024-06-08 21:42:17,762",290,270,350,262,0,0,1,0
"2024-06-08 21:42:17,816",291,270,351,262,0,0,1,0
"2024-06-08 21:42:17,884",290,269,351,262,0,0,1,0
"2024-06-08 21:42:17,940",290,271,350,261,0,0,1,0
"2024-06-08 21:42:17,984",290,270,350,262,0,0,1,0
"2024-06-08 21:42:18,031",292,269,353,262,0,0,1,0
"2024-06-08 21:42:18,079",294,268,354,261,0,0,1,0
"2024-06-08 21:42:18,125",295,267,354,261,0,0,1,0
"2024-06-08 21:42:18,176",295,270,356,261,0,0,1,0
"2024-06-08 21:42:18,228",295,270,356,261,0,0,1,0
"2024-06-08 21:42:18,289",294,267,355,260,0,0,1,0
"2024-06-08 21:42:18,349",295,266,355,260,0,1,0,0
"2024-06-08 21:42:18,407",296,265,356,260,0,0,1,0
"2024-06-08 21:42:18,469",296,265,356,261,0,0,1,0
"2024-06-08 21:42:18,540",,,,,0,0,0,0
"2024-06-08 21:42:18,611",299,267,359,261,0,0,1,0
"2024-06-08 21:42:18,685",299,267,359,262,0,0,1,0
"2024-06-08 21:42:18,726",299,269,361,261,0,0,1,0
"2024-06-08 21:42:18,789",299,269,361,261,0,0,1,0
"2024-06-08 21:42:18,838",300,267,360,261,0,0,1,0
"2024-06-08 21:42:18,892",,,,,0,0,0,0
"2024-06-08 21:42:18,956",300,266,361,263,0,0,1,0
"2024-06-08 21:42:19,011",299,270,359,264,0,0,1,0
"2024-06-08 21:42:19,059",299,271,360,264,0,0,1,0
"2024-06-08 21:42:19,106",299,269,360,264,0,0,1,0
"2024-06-08 21:42:19,164",299,270,360,263,0,0,1,0
"2024-06-08 21:42:19,243",299,270,360,264,0,0,1,0
"2024-06-08 21:42:19,299",299,269,360,263,0,0,1,0
"2024-06-08 21:42:19,345",299,270,360,263,0,0,1,0
"2024-06-08 21:42:19,399",299,269,360,263,0,0,1,0
"2024-06-08 21:42:19,456",,,,,0,0,0,0
"2024-06-08 21:42:19,508",301,266,361,261,0,0,1,0
"2024-06-08 21:42:19,565",300,269,361,262,0,0,1,0
"2024-06-08 21:42:19,617",,,,,0,0,0,0
"2024-06-08 21:42:19,665",301,267,361,261,0,0,1,0
"2024-06-08 21:42:19,721",300,266,361,261,0,0,1,0
"2024-06-08 21:42:19,771",301,267,361,261,0,0,1,0
"2024-06-08 21:42:19,819",300,269,362,261,0,0,1,0
"2024-06-08 21:42:19,866",301,269,361,261,0,0,1,0
"2024-06-08 21:42:19,910",300,269,362,261,0,0,1,0
"2024-06-08 21:42:19,959",302,267,361,261,0,0,1,0
"2024-06-08 21:42:20,004",296,269,358,263,0,0,1,0
"2024-06-08 21:42:20,053",296,271,358,264,0,0,1,0
"2024-06-08 21:42:20,098",294,271,356,264,0,1,0,0
"2024-06-08 21:42:20,145",294,270,356,264,0,0,1,0
"2024-06-08 21:42:20,193",294,271,355,263,0,0,1,0
"2024-06-08 21:42:20,241",293,271,355,264,0,0,1,0
"2024-06-08 21:42:20,287",293,270,355,264,0,0,1,0
"2024-06-08 21:42:20,333",292,269,354,263,0,1,0,0
"2024-06-08 21:42:20,383",293,267,353,261,0,0,1,0
"2024-06-08 21:42:20,445",292,267,353,260,0,0,1,0
"2024-06-08 21:42:20,489",292,270,351,262,0,1,0,0
"2024-06-08 21:42:20,536",292,272,353,265,0,0,1,0
"2024-06-08 21:42:20,580",291,273,353,266,1,0,0,0
"2024-06-08 21:42:20,626",292,272,352,266,1,0,0,0
"2024-06-08 21:42:20,681",292,273,353,266,1,0,0,0
"2024-06-08 21:42:20,739",293,273,352,266,1,0,0,0
"2024-06-08 21:42:20,789",291,274,352,267,1,0,0,0
"2024-06-08 21:42:20,852",291,274,352,267,1,0,0,0
"2024-06-08 21:42:20,897",290,274,352,267,0,1,0,0
"2024-06-08 21:42:20,950",291,275,352,267,1,0,0,0
"2024-06-08 21:42:21,030",291,274,352,266,1,0,0,0
"2024-06-08 21:42:21,083",289,273,351,266,1,0,0,0
"2024-06-08 21:42:21,125",289,274,351,266,1,0,0,0
"2024-06-08 21:42:21,178",290,273,350,266,0,1,0,0
"2024-06-08 21:42:21,236",290,269,351,262,0,0,1,0
"2024-06-08 21:42:21,284",290,270,351,262,0,0,1,0
"2024-06-08 21:42:21,337",,,,,0,0,0,0
"2024-06-08 21:42:21,398",,,,,0,0,0,0
"2024-06-08 21:42:21,448",,,,,0,0,0,0
"2024-06-08 21:42:21,522",291,270,353,262,0,0,1,0
"2024-06-08 21:42:21,571",292,271,352,263,0,0,1,0
"2024-06-08 21:42:21,620",,,,,0,0,0,0
"2024-06-08 21:42:21,683",,,,,0,0,0,0
"2024-06-08 21:42:21,742",292,271,352,262,1,0,0,0
"2024-06-08 21:42:21,791",290,271,351,262,0,0,1,0
"2024-06-08 21:42:21,863",289,272,350,264,1,0,0,0
"2024-06-08 21:42:21,926",289,272,349,265,1,0,0,0
"2024-06-08 21:42:21,989",288,272,349,264,0,0,1,0
"2024-06-08 21:42:22,045",288,272,349,265,0,1,0,0
"2024-06-08 21:42:22,089",287,273,350,266,0,1,0,0
"2024-06-08 21:42:22,148",287,273,349,265,1,0,0,0
"2024-06-08 21:42:22,209",288,273,349,266,1,0,0,0
"2024-06-08 21:42:22,264",287,273,349,265,1,0,0,0
"2024-06-08 21:42:22,311",287,273,349,265,1,0,0,0
"2024-06-08 21:42:22,364",288,273,350,266,1,0,0,0
"2024-06-08 21:42:22,427",287,273,350,265,0,1,0,0
"2024-06-08 21:42:22,472",288,273,349,265,0,1,0,0
"2024-06-08 21:42:22,520",288,273,349,266,1,0,0,0
"2024-06-08 21:42:22,570",288,273,349,265,0,1,0,0
"2024-06-08 21:42:22,613",288,273,349,265,0,1,0,0
"2024-06-08 21:42:22,661",287,273,350,265,0,1,0,0
"2024-06-08 21:42:22,714",287,273,349,266,1,0,0,0
"2024-06-08 21:42:22,774",288,273,349,266,0,1,0,0
"2024-06-08 21:42:22,838",287,273,350,265,1,0,0,0
"2024-06-08 21:42:22,883",287,273,348,266,0,1,0,0
"2024-06-08 21:42:22,943",288,273,349,266,0,1,0,0
"2024-06-08 21:42:23,004",289,273,350,265,1,0,0,0
"2024-06-08 21:42:23,050",289,272,351,264,0,0,1,0
"2024-06-08 21:42:23,108",288,272,351,265,0,0,1,0
"2024-06-08 21:42:23,157",289,273,350,264,1,0,0,0
"2024-06-08 21:42:23,210",289,272,351,265,1,0,0,0
"2024-06-08 21:42:23,260",289,272,350,265,0,0,1,0
"2024-06-08 21:42:23,308",288,273,349,265,1,0,0,0
"2024-06-08 21:42:23,363",288,273,350,265,0,1,0,0
"2024-06-08 21:42:23,425",288,273,350,265,1,0,0,0
"2024-06-08 21:42:23,481",289,273,350,265,0,0,1,0
"2024-06-08 21:42:23,527",288,273,350,265,1,0,0,0
"2024-06-08 21:42:23,575",289,273,350,266,1,0,0,0
"2024-06-08 21:42:23,623",288,273,350,265,1,0,0,0
"2024-06-08 21:42:23,674",288,273,350,266,1,0,0,0
"2024-06-08 21:42:23,736",287,272,350,266,1,0,0,0
"2024-06-08 21:42:23,784",288,273,349,265,1,0,0,0
"2024-06-08 21:42:23,828",288,272,349,265,1,0,0,0
"2024-06-08 21:42:23,880",287,272,348,265,1,0,0,0
"2024-06-08 21:42:23,926",288,272,349,265,1,0,0,0
"2024-06-08 21:42:23,975",286,272,348,265,1,0,0,0
"2024-06-08 21:42:24,026",287,272,347,264,1,0,0,0
"2024-06-08 21:42:24,073",285,271,346,264,1,0,0,0
"2024-06-08 21:42:24,120",285,271,346,263,1,0,0,0
"2024-06-08 21:42:24,169",284,270,345,262,1,0,0,0
"2024-06-08 21:42:24,217",285,266,343,258,0,0,1,0
"2024-06-08 21:42:24,262",285,266,343,258,0,0,1,0
"2024-06-08 21:42:24,308",284,266,342,258,1,0,0,0
"2024-06-08 21:42:24,352",283,266,341,257,1,0,0,0
"2024-06-08 21:42:24,397",283,267,340,257,1,0,0,0
"2024-06-08 21:42:24,456",281,266,339,258,0,0,1,0
"2024-06-08 21:42:24,503",281,266,338,258,0,0,1,0
"2024-06-08 21:42:24,549",281,267,337,258,0,0,1,0
"2024-06-08 21:42:24,598",280,268,337,259,1,0,0,0
"2024-06-08 21:42:24,650",280,268,336,259,0,0,1,0
"2024-06-08 21:42:24,697",279,268,337,259,1,0,0,0
"2024-06-08 21:42:24,761",280,268,337,260,1,0,0,0
"2024-06-08 21:42:24,823",285,269,340,261,1,0,0,0
"2024-06-08 21:42:24,879",285,270,342,262,1,0,0,0
"2024-06-08 21:42:24,925",287,270,343,263,1,0,0,0
"2024-06-08 21:42:24,973",289,271,346,264,1,0,0,0
"2024-06-08 21:42:25,023",291,272,347,265,1,0,0,0
"2024-06-08 21:42:25,068",,,,,0,0,0,0
"2024-06-08 21:42:25,114",,,,,0,0,0,0
"2024-06-08 21:42:25,167",,,,,0,0,0,0
"2024-06-08 21:42:25,213",,,,,0,0,0,0
"2024-06-08 21:42:25,276",,,,,0,0,0,0
"2024-06-08 21:42:25,334",,,,,0,0,0,0
"2024-06-08 21:42:25,391",,,,,0,0,0,0
"2024-06-08 21:42:25,449",,,,,0,0,0,0
"2024-06-08 21:42:25,515",,,,,0,0,0,0
"2024-06-08 21:42:25,561",,,,,0,0,0,0
"2024-06-08 21:42:25,673",,,,,0,0,0,0
"2024-06-08 21:42:25,738",,,,,0,0,0,0
"2024-06-08 21:42:25,790",,,,,0,0,0,0
"2024-06-08 21:42:25,840",,,,,0,0,0,0
"2024-06-08 21:42:25,888",,,,,0,0,0,0
"2024-06-08 21:42:25,946",,,,,0,0,0,0
"2024-06-08 21:42:25,996",,,,,0,0,0,0
"2024-06-08 21:42:26,042",,,,,0,0,0,0
"2024-06-08 21:42:26,098",,,,,0,0,0,0
"2024-06-08 21:42:26,148",,,,,0,0,0,0
"2024-06-08 21:42:26,197",,,,,0,0,0,0
"2024-06-08 21:42:26,244",,,,,0,0,0,0
"2024-06-08 21:42:26,294",,,,,0,0,0,0
"2024-06-08 21:42:26,347",,,,,0,0,0,0
"2024-06-08 21:42:26,408",,,,,0,0,0,0
"2024-06-08 21:42:26,458",,,,,0,0,0,0
"2024-06-08 21:42:26,513",,,,,0,0,0,0
"2024-06-08 21:42:26,562",,,,,0,0,0,0
"2024-06-08 21:42:26,609",,,,,0,0,0,0
"2024-06-08 21:42:26,658",,,,,0,0,0,0
"2024-06-08 21:42:26,717",,,,,0,0,0,0
"2024-06-08 21:42:26,762",,,,,0,0,0,0
"2024-06-08 21:42:26,813",,,,,0,0,0,0
"2024-06-08 21:42:26,864",,,,,0,0,0,0
"2024-06-08 21:42:26,924",,,,,0,0,0,0
"2024-06-08 21:42:26,972",,,,,0,0,0,0
"2024-06-08 21:42:27,016",,,,,0,0,0,0
"2024-06-08 21:42:27,064",,,,,0,0,0,0
"2024-06-08 21:42:27,114",,,,,0,0,0,0
"2024-06-08 21:42:27,176",,,,,0,0,0,0
"2024-06-08 21:42:27,224",,,,,0,0,0,0
"2024-06-08 21:42:27,283",,,,,0,0,0,0
"2024-06-08 21:42:27,330",,,,,0,0,0,0
"2024-06-08 21:42:27,380",,,,,0,0,0,0
"2024-06-08 21:42:27,440",,,,,0,0,0,0
"2024-06-08 21:42:27,487",,,,,0,0,0,0
"2024-06-08 21:42:27,533",,,,,0,0,0,0
"2024-06-08 21:42:27,633",,,,,0,0,0,0
"2024-06-08 21:42:27,684",,,,,0,0,0,0
"2024-06-08 21:42:27,732",,,,,0,0,0,0
"2024-06-08 21:42:27,786",,,,,0,0,0,0
"2024-06-08 21:42:27,836",,,,,0,0,0,0
"2024-06-08 21:42:27,878",,,,,0,0,0,0
"2024-06-08 21:42:27,973",,,,,0,0,0,0
"2024-06-08 21:42:28,054",,,,,0,0,0,0
"2024-06-08 21:42:28,122",,,,,0,0,0,0
"2024-06-08 21:42:28,176",,,,,0,0,0,0
"2024-06-08 21:42:28,230",,,,,0,0,0,0
"2024-06-08 21:42:28,285",,,,,0,0,0,0
"2024-06-08 21:42:28,345",,,,,0,0,0,0
"2024-06-08 21:42:28,396",,,,,0,0,0,0
"2024-06-08 21:42:28,456",,,,,0,0,0,0
"2024-06-08 21:42:28,506",,,,,0,0,0,0
"2024-06-08 21:42:28,552",,,,,0,0,0,0
"2024-06-08 21:42:28,597",,,,,0,0,0,0
"2024-06-08 21:42:28,647",,,,,0,0,0,0
"2024-06-08 21:42:28,697",,,,,0,0,0,0
"2024-06-08 21:42:28,750",,,,,0,0,0,0
"2024-06-08 21:42:28,796",,,,,0,0,0,0
"2024-06-08 21:42:28,855",,,,,0,0,0,0
"2024-06-08 21:42:28,922",,,,,0,0,0,0
"2024-06-08 21:42:28,978",,,,,0,0,0,0
"2024-06-08 21:42:29,028",,,,,0,0,0,0
"2024-06-08 21:42:29,076",,,,,0,0,0,0
"2024-06-08 21:42:29,134",,,,,0,0,0,0
"2024-06-08 21:42:29,182",,,,,0,0,0,0
"2024-06-08 21:42:29,229",305,298,357,292,1,0,0,0
"2024-06-08 21:42:29,275",304,296,356,290,0,0,1,0
"2024-06-08 21:42:29,320",303,295,355,289,0,0,1,0
"2024-06-08 21:42:29,368",301,294,354,288,0,0,1,0
"2024-06-08 21:42:29,418",297,287,350,282,0,0,1,0
"2024-06-08 21:42:29,463",296,285,348,280,0,0,1,0
"2024-06-08 21:42:29,507",294,284,347,279,0,0,1,0
"2024-06-08 21:42:29,559",293,283,346,277,0,0,1,0
"2024-06-08 21:42:29,603",292,281,346,276,0,0,1,0
"2024-06-08 21:42:29,651",292,281,345,276,0,0,1,0
"2024-06-08 21:42:29,704",292,280,345,275,0,0,1,0
"2024-06-08 21:42:29,774",295,280,349,274,0,0,1,0
